Created,Caller_Postcode,Noise type,Sr_Num,Enq_Type
17 March 2018,LS14 1,MUSIC,OutofHours,OutofHours
17 March 2018,LS6 1,PARTY,OutofHours,OutofHours
17 March 2018,LS6 3,MUSIC,OutofHours,OutofHours
17 March 2018,LS12 1,OTHER,OutofHours,OutofHours
17 March 2018,LS7 3,MUSIC,OutofHours,OutofHours
17 March 2018,LS13 3,MUSIC,OutofHours,OutofHours
17 March 2018,LS13 2,OTHER,OutofHours,OutofHours
17 March 2018,LS7 3,MUSIC,OutofHours,OutofHours
17 March 2018,LS11 6,DOG BARKING,OutofHours,OutofHours
17 March 2018,LS21 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
17 March 2018,LS13 1,OTHER,OutofHours,OutofHours
17 March 2018,LS12 5,MUSIC,OutofHours,OutofHours
17 March 2018,LS11 6,DOG BARKING,OutofHours,OutofHours
17 March 2018,LS8 5,MUSIC,OutofHours,OutofHours
17 March 2018,LS9 7,MUSIC,OutofHours,OutofHours
17 March 2018,LS11 0,MUSIC,OutofHours,OutofHours
17 March 2018,LS10 3,MUSIC,OutofHours,OutofHours
17 March 2018,LS17 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
17 March 2018,LS12 5,DOG BARKING,OutofHours,OutofHours
17 March 2018,LS12 5,MUSIC,OutofHours,OutofHours
17 March 2018,LS26 0,MUSIC,OutofHours,OutofHours
17 March 2018,LS9 0,PARTY,OutofHours,OutofHours
17 March 2018,LS8 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
17 March 2018,LS9 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
17 March 2018,LS12 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
17 March 2018,LS13 4,DIY,OutofHours,OutofHours
17 March 2018,LS13 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
18 March 2018,LS6 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
18 March 2018,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
18 March 2018,LS12 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
18 March 2018,LS12 3,PARTY,OutofHours,OutofHours
18 March 2018,LS7 4,MUSIC,OutofHours,OutofHours
18 March 2018,LS8 5,SHOUTING,OutofHours,OutofHours
18 March 2018,LS13 3,SHOUTING,OutofHours,OutofHours
18 March 2018,LS14 5,MUSIC,OutofHours,OutofHours
18 March 2018,LS9 0,PARTY,OutofHours,OutofHours
18 March 2018,LS14 6,MUSIC,OutofHours,OutofHours
18 March 2018,LS12 4,MUSIC,OutofHours,OutofHours
18 March 2018,LS13 2,SHOUTING,OutofHours,OutofHours
18 March 2018,LS6 3,TV,OutofHours,OutofHours
18 March 2018, ,OTHER,OutofHours,OutofHours
18 March 2018,LS28 8,SHOUTING,OutofHours,OutofHours
18 March 2018,LS9 7,MUSIC,OutofHours,OutofHours
18 March 2018,LS16 7,MUSIC,OutofHours,OutofHours
18 March 2018,LS15 0,MUSIC,OutofHours,OutofHours
18 March 2018,LS27 8,MUSIC,OutofHours,OutofHours
18 March 2018,LS27 8,MUSIC,OutofHours,OutofHours
18 March 2018,LS7 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
18 March 2018,WF3 3,MUSIC,OutofHours,OutofHours
18 March 2018,LS15 0,MUSIC,OutofHours,OutofHours
18 March 2018,LS16 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
18 March 2018,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
