Created,Caller Postcode,Accused,Type of Noise Causing a Nuisance,Sr_Num ,Enq Type
20/01/2024,LS8 ,LS8 3,SHOUTING,Out ofHours,Out ofHours
20/01/2024,LS6 ,LS6 ,PARTY,Out ofHours,Out ofHours
20/01/2024,LS9 ,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
20/01/2024,LS11 ,LS11 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/01/2024,LS11 ,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
20/01/2024,WF3 ,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/01/2024,LS7 ,LS7 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/01/2024,LS10 ,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
20/01/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
20/01/2024,LS27 ,LS27 0,SHOUTING,Out ofHours,Out ofHours
20/01/2024,LS9 ,LS9 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/01/2024,LS14 ,LS14 6,TV,Out ofHours,Out ofHours
20/01/2024,LS9 ,LS9 ,DIY,Out ofHours,Out ofHours
20/01/2024,LS6 ,LS6 4,LOUD MUSIC,Out ofHours,Out ofHours
20/01/2024,LS19 ,LS19 7,LOUD MUSIC,Out ofHours,Out ofHours
20/01/2024,LS9 ,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/01/2024,LS25 ,LS25 2,LOUD MUSIC,Out ofHours,Out ofHours
20/01/2024,LS14 ,LS14 1,SHOUTING,Out ofHours,Out ofHours
20/01/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
20/01/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
21/01/2024,LS27 ,LS27 0,ALARM,Out ofHours,Out ofHours
21/01/2024,LS12 ,LS12 ,LOUD MUSIC,Out ofHours,Out ofHours
21/01/2024,LS9 ,LS9 6,DOG BARKING,Out ofHours,Out ofHours
21/01/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
21/01/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
21/01/2024,LS11 ,LS11 5,SHOUTING,Out ofHours,Out ofHours
21/01/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
21/01/2024,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
21/01/2024,LS6 ,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
21/01/2024,LS12 ,LS12 ,LOUD MUSIC,Out ofHours,Out ofHours
21/01/2024,LS4 ,LS4 2,SHOUTING,Out ofHours,Out ofHours
21/01/2024,LS9 ,LS9 7,DIY,Out ofHours,Out ofHours
21/01/2024,LS21 ,LS21 3,LOUD MUSIC,Out ofHours,Out ofHours
21/01/2024,WF3 ,WF3 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/01/2024,LS12 ,LS12 2,SHOUTING,Out ofHours,Out ofHours
21/01/2024,WF3 ,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/01/2024,LS8 ,LS8 3,BUILDING SITE,Out ofHours,Out ofHours
21/01/2024,WF3 ,WF3 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/01/2024,LS7 ,LS7 3,ALARM,Out ofHours,Out ofHours
21/01/2024,LS10 ,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/01/2024,LS12 ,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
22/01/2024,LS6 ,LS6 ,SHOUTING,Out ofHours,Out ofHours
22/01/2024,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
22/01/2024,LS10 ,LS10 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/01/2024,LS11 ,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
22/01/2024,LS17 ,LS17 6,LOUD MUSIC,Out ofHours,Out ofHours
22/01/2024,LS12 ,LS12 1,ALARM,Out ofHours,Out ofHours
22/01/2024,LS17 ,LS17 6,LOUD MUSIC,Out ofHours,Out ofHours
22/01/2024,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
22/01/2024,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
23/01/2024,LS11 ,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
23/01/2024,BD11 ,BD11 1,LOUD MUSIC,Out ofHours,Out ofHours
23/01/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
23/01/2024,LS9 ,LS9 ,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/01/2024,LS8 ,LS8 2,ALARM,Out ofHours,Out ofHours
23/01/2024,LS2 ,LS2 8,LOUD MUSIC,Out ofHours,Out ofHours
23/01/2024,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
23/01/2024,LS9 ,LS9 7,SHOUTING,Out ofHours,Out ofHours
23/01/2024,LS27 ,LS27 0,LOUD MUSIC,Out ofHours,Out ofHours
23/01/2024,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/01/2024,LS7 ,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
23/01/2024,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
23/01/2024,LS10 ,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
23/01/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
23/01/2024,LS6,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
23/01/2024,LS8,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
24/01/2024,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
24/01/2024,LS6,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
24/01/2024,LS7 ,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
24/01/2024,LS14,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
24/01/2024,LS10 ,LS10 4,SHOUTING,Out ofHours,Out ofHours
24/01/2024,LS7 ,LS7 2,DOG BARKING,Out ofHours,Out ofHours
24/01/2024,LS8,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
24/01/2024,LS7 ,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
24/01/2024,LS11 ,LS11 0,SHOUTING,Out ofHours,Out ofHours
24/01/2024,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
24/01/2024,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
24/01/2024,LS9,LS9 ,LOUD MUSIC,Out ofHours,Out ofHours
25/01/2024,LS9,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
25/01/2024,LS7 ,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
25/01/2024,LS13 ,LS13 3,TV,Out ofHours,Out ofHours
25/01/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
25/01/2024,WF17 ,WF17 9,LOUD MUSIC,Out ofHours,Out ofHours
25/01/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
25/01/2024,LS23 ,LS23 ,LOUD MUSIC,Out ofHours,Out ofHours
25/01/2024,LS12 ,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
25/01/2024,LS13 ,LS13 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/01/2024,LS14 ,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/01/2024,WF3 ,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
25/01/2024,LS10 ,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
25/01/2024,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
25/01/2024,LS9,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
25/01/2024,LS20,LS20 9,LOUD MUSIC,Out ofHours,Out ofHours
25/01/2024,LS19,LS19 7,DOG BARKING,Out ofHours,Out ofHours
25/01/2024,WF3,WF3 1,TV,Out ofHours,Out ofHours
25/01/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
26/01/2024,LS6,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
26/01/2024,LS16,LS16 5,PARTY,Out ofHours,Out ofHours
26/01/2024,LS9,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
26/01/2024,LS6,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
26/01/2024,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
26/01/2024,LS8 ,LS8 5,TV,Out ofHours,Out ofHours
26/01/2024,LS5 ,LS5 ,DIY,Out ofHours,Out ofHours
26/01/2024,LS19 ,LS19 7,DOG BARKING,Out ofHours,Out ofHours
26/01/2024,LS14,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
26/01/2024,LS8 ,LS8 5,TV,Out ofHours,Out ofHours
26/01/2024,LS14 ,LS14 1,TV,Out ofHours,Out ofHours
26/01/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
26/01/2024,LS6 ,LS6 2,PARTY,Out ofHours,Out ofHours
26/01/2024,LS14,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
26/01/2024,LS15 ,LS15 ,DOG BARKING,Out ofHours,Out ofHours
26/01/2024,LS6,LS6 ,PARTY,Out ofHours,Out ofHours
26/01/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
26/01/2024,LS14 ,LS14 1,SHOUTING,Out ofHours,Out ofHours
26/01/2024,LS6,LS6 ,PARTY,Out ofHours,Out ofHours
26/01/2024,LS13 ,LS13 3,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS6 ,LS6 2,PARTY,Out ofHours,Out ofHours
27/01/2024,LS8,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS6,LS6 ,PARTY,Out ofHours,Out ofHours
27/01/2024,LS9,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS11 ,LS11 8,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS9 ,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/01/2024,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS9 ,LS9 0,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/01/2024,LS7 ,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS2 ,LS2 9,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS13 ,LS13 4,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS10 ,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS11 ,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS16 ,LS16 8,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS8 ,LS8 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/01/2024,LS7 ,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS14 ,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/01/2024,LS17 ,LS17 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/01/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,WF3 ,WF3 1,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS4 ,LS4 2,SHOUTING,Out ofHours,Out ofHours
27/01/2024,LS9 ,LS9 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/01/2024,LS11 ,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS8 ,LS8 1,PARTY,Out ofHours,Out ofHours
27/01/2024,LS14 ,LS14 6,PARTY,Out ofHours,Out ofHours
27/01/2024,LS14 ,LS14 ,LOUD MUSIC,Out ofHours,Out ofHours
27/01/2024,LS6 ,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
28/01/2024,LS16 ,LS16 7,SHOUTING,Out ofHours,Out ofHours
28/01/2024,LS10 ,LS10 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/01/2024,LS11,LS11 ,LOUD MUSIC,Out ofHours,Out ofHours
28/01/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
28/01/2024,LS11 ,LS11 8,LOUD MUSIC,Out ofHours,Out ofHours
28/01/2024,LS15 ,LS15 0,SHOUTING,Out ofHours,Out ofHours
28/01/2024,LS12 ,LS12 6,PARTY,Out ofHours,Out ofHours
28/01/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
28/01/2024,LS10 ,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
28/01/2024,LS6 ,LS6 2,SHOUTING,Out ofHours,Out ofHours
28/01/2024,LS10 ,LS10 1,LOUD MUSIC,Out ofHours,Out ofHours
28/01/2024,LS27 ,LS27 7,LOUD MUSIC,Out ofHours,Out ofHours
28/01/2024,LS7 ,LS7 4,ALARM,Out ofHours,Out ofHours
28/01/2024,LS7 ,LS7 4,ALARM,Out ofHours,Out ofHours
28/01/2024,LS14 ,LS14 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/01/2024,LS10 ,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
28/01/2024,LS14 ,LS14 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/01/2024,LS16 ,LS16 6,DIY,Out ofHours,Out ofHours
28/01/2024,LS12 ,LS12 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/01/2024,LS12 ,LS12 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/01/2024,LS11 ,LS11 0,SHOUTING,Out ofHours,Out ofHours
28/01/2024,LS8 ,LS8 5,SHOUTING,Out ofHours,Out ofHours
29/01/2024,LS6 ,LS6 3,ALARM,Out ofHours,Out ofHours
29/01/2024,LS11 ,LS11 0,SHOUTING,Out ofHours,Out ofHours
29/01/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
29/01/2024,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
29/01/2024,LS12 ,LS12 ,DOG BARKING,Out ofHours,Out ofHours
29/01/2024,LS1 ,LS1 4,SHOUTING,Out ofHours,Out ofHours
29/01/2024,LS21 ,LS21 1,DOG BARKING,Out ofHours,Out ofHours
29/01/2024,LS10 ,LS10 2,LOUD MUSIC,Out ofHours,Out ofHours
29/01/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
29/01/2024,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
29/01/2024,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
29/01/2024,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
29/01/2024,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
29/01/2024,LS7 ,LS7 1,SHOUTING,Out ofHours,Out ofHours
29/01/2024,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
29/01/2024,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
29/01/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
29/01/2024,LS10 ,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
29/01/2024,LS9 ,LS9 6,SHOUTING,Out ofHours,Out ofHours
29/01/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
30/01/2024,LS14 ,LS14 1,SHOUTING,Out ofHours,Out ofHours
30/01/2024,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
30/01/2024,LS10 ,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/01/2024,LS6 ,LS6 ,PARTY,Out ofHours,Out ofHours
30/01/2024,LS12 ,LS12 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/01/2024,WF3 ,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/01/2024,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
30/01/2024,LS10 ,LS10 2,LOUD MUSIC,Out ofHours,Out ofHours
30/01/2024,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/01/2024,LS10 ,LS10 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/01/2024,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
30/01/2024,LS7 ,LS7 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/01/2024,LS16 ,LS16 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/01/2024,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
30/01/2024,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
31/01/2024,LS11 ,LS11 0,SHOUTING,Out ofHours,Out ofHours
31/01/2024,LS27 ,LS27 9,LOUD MUSIC,Out ofHours,Out ofHours
31/01/2024,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
31/01/2024,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
31/01/2024,LS10 ,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
31/01/2024,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
31/01/2024,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
31/01/2024,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
31/01/2024,LS19 ,LS19 7,DOG BARKING,Out ofHours,Out ofHours
31/01/2024,LS10 ,LS10 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
31/01/2024,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
31/01/2024,LS14 ,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
31/01/2024,LS7,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
31/01/2024,LS12 ,LS12 4,LOUD MUSIC,Out ofHours,Out ofHours
31/01/2024,LS14,LS14 5,LOUD MUSIC,Out ofHours,Out ofHours
01/02/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
01/02/2024,LS6 ,LS6 4,LOUD MUSIC,Out ofHours,Out ofHours
01/02/2024,LS12 ,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
01/02/2024,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
01/02/2024,LS7 ,LS7 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
01/02/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
01/02/2024,LS16 ,LS16 7,SHOUTING,Out ofHours,Out ofHours
01/02/2024,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
01/02/2024,LS13 ,LS13 4,DOG BARKING,Out ofHours,Out ofHours
01/02/2024,LS16 ,LS16 7,SHOUTING,Out ofHours,Out ofHours
01/02/2024,LS6 ,LS6 3,TV,Out ofHours,Out ofHours
01/02/2024,LS9,LS9 ,PARTY,Out ofHours,Out ofHours
01/02/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
01/02/2024,LS13 ,LS13 2,TV,Out ofHours,Out ofHours
01/02/2024,BD11 ,BD11 1,LOUD MUSIC,Out ofHours,Out ofHours
02/02/2024,LS14,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
02/02/2024,LS13 ,LS13 2,SHOUTING,Out ofHours,Out ofHours
02/02/2024,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
02/02/2024,LS11 ,LS11 0,SHOUTING,Out ofHours,Out ofHours
02/02/2024,BD4 ,BD4 8,DOG BARKING,Out ofHours,Out ofHours
02/02/2024,WF3 ,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
02/02/2024,LS11 ,LS11 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
02/02/2024,WF3 ,WF3 1,TV,Out ofHours,Out ofHours
02/02/2024,LS12 ,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
02/02/2024,LS3 ,LS3 1,PARTY,Out ofHours,Out ofHours
02/02/2024,LS10 ,LS10 4,SHOUTING,Out ofHours,Out ofHours
02/02/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
02/02/2024,LS28 ,LS28 8,DOG BARKING,Out ofHours,Out ofHours
02/02/2024,LS28 ,LS28 8,DOG BARKING,Out ofHours,Out ofHours
02/02/2024,LS8 ,LS8 2,SHOUTING,Out ofHours,Out ofHours
02/02/2024,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
02/02/2024,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
02/02/2024,LS3 ,LS3 1,SHOUTING,Out ofHours,Out ofHours
03/02/2024,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
03/02/2024,LS7 ,LS7 4,TV,Out ofHours,Out ofHours
03/02/2024,LS8 ,LS8 2,LOUD MUSIC,Out ofHours,Out ofHours
03/02/2024,LS12 ,LS12 2,LOUD MUSIC,Out ofHours,Out ofHours
03/02/2024,LS12 ,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
03/02/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
03/02/2024,LS9 ,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
03/02/2024,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
03/02/2024,LS13 ,LS13 1,LOUD MUSIC,Out ofHours,Out ofHours
03/02/2024,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
03/02/2024,WF3,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
03/02/2024,LS14,LS14 1,TV,Out ofHours,Out ofHours
03/02/2024,LS28,LS28 8,DOG BARKING,Out ofHours,Out ofHours
03/02/2024,LS11,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
03/02/2024,LS7 ,LS7 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
03/02/2024,LS14,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
03/02/2024,LS26,LS26 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
03/02/2024,LS14,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
03/02/2024,LS12 ,LS12 3,PARTY,Out ofHours,Out ofHours
03/02/2024,LS10,LS10 ,SHOUTING,Out ofHours,Out ofHours
03/02/2024,LS11 ,LS11 9,LOUD MUSIC,Out ofHours,Out ofHours
03/02/2024,LS14,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
03/02/2024,LS28 ,LS28 8,DOG BARKING,Out ofHours,Out ofHours
03/02/2024,LS1,LS1 5,PARTY,Out ofHours,Out ofHours
03/02/2024,LS6,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
04/02/2024,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
04/02/2024,LS3,LS3 ,LOUD MUSIC,Out ofHours,Out ofHours
04/02/2024,LS9,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
04/02/2024,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
04/02/2024,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
04/02/2024,LS2,Ls2 ,PARTY,Out ofHours,Out ofHours
04/02/2024,LS12,LS12 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
04/02/2024,LS3,LS3 ,PARTY,Out ofHours,Out ofHours
04/02/2024,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
04/02/2024,LS10 ,LS10 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
04/02/2024,LS10 ,LS10 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
04/02/2024,LS10 ,LS10 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
04/02/2024,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
04/02/2024,LS9 ,LS9 9,SHOUTING,Out ofHours,Out ofHours
04/02/2024,LS16 ,LS16 5,PARTY,Out ofHours,Out ofHours
04/02/2024,LS12 ,LS12 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
04/02/2024,WF3 ,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
04/02/2024,LS2 ,LS2 7,LOUD MUSIC,Out ofHours,Out ofHours
04/02/2024,WF3 ,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
04/02/2024,LS10 ,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
04/02/2024,LS8 ,LS8 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
04/02/2024,LS25 ,LS25 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
04/02/2024,LS7 ,LS7 4,SHOUTING,Out ofHours,Out ofHours
04/02/2024,WF3 ,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
05/02/2024,LS8 ,LS8 1,LOUD MUSIC,Out ofHours,Out ofHours
05/02/2024,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
05/02/2024,LS8 ,LS8 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
05/02/2024,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
05/02/2024,LS14 ,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
05/02/2024,LS13 ,LS13 4,LOUD MUSIC,Out ofHours,Out ofHours
05/02/2024,LS10 ,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
05/02/2024,LS25 ,LS25 1,SHOUTING,Out ofHours,Out ofHours
05/02/2024,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
05/02/2024,LS11 ,LS11 0,SHOUTING,Out ofHours,Out ofHours
05/02/2024,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
05/02/2024,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
06/02/2024,LS12 ,LS12 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
06/02/2024,LS12 ,LS13 4,LOUD MUSIC,Out ofHours,Out ofHours
06/02/2024,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
06/02/2024,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
06/02/2024,LS9 ,LS9 ,LOUD MUSIC,Out ofHours,Out ofHours
06/02/2024,LS9 ,LS9 7,DIY,Out ofHours,Out ofHours
06/02/2024,WF3 ,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
