Created,Caller,Postcode,Type of Noise Causing a Nuisance,Sr_Num,Enq_Type
20/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS12,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
20/10/2019,LS13,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
20/10/2019,LS7,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
20/10/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS7,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS28,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
20/10/2019,LS7,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS16,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS9,NO ANSWER RECORDED,TV,OutofHours ,OutofHours 
20/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS18,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS7,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
20/10/2019,LS17,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
20/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
20/10/2019,LS4,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS8,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
19/10/2019,LS7,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/10/2019,LS7,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,TV,OutofHours ,OutofHours 
19/10/2019,LS7,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
19/10/2019,LS9,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS7,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS10,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS10,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/10/2019,LS26,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
19/10/2019,LS13,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS9,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS8,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
19/10/2019,LS13,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS17,NO ANSWER RECORDED,ALARM,OutofHours ,OutofHours 
19/10/2019,LS13,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/10/2019,LS4,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS13,NO ANSWER RECORDED,TV,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS14,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
19/10/2019,LS3,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
18/10/2019,LS12,NO ANSWER RECORDED,ALARM,OutofHours ,OutofHours 
18/10/2019,LS13,NO ANSWER RECORDED,TV,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS10,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS5,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
18/10/2019,LS14,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS7,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
18/10/2019,LS28,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
18/10/2019,LS14,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS10,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS12,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS5,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS9,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
18/10/2019,LS8,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
18/10/2019,LS9,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
18/10/2019,LS11,NO ANSWER RECORDED,TV,OutofHours ,OutofHours 
18/10/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS9,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
18/10/2019,LS4,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
18/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
18/10/2019,LS9,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
17/10/2019,LS12,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
17/10/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
17/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
17/10/2019,LS13,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
17/10/2019,LS10,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
17/10/2019,LS14,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
17/10/2019,LS10,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
17/10/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
17/10/2019,LS4,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
17/10/2019,LS13,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
17/10/2019,LS10,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
17/10/2019,LS6,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
17/10/2019,LS13,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
17/10/2019,LS16,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
17/10/2019,LS7,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
17/10/2019,LS10,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
17/10/2019,LS11,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
17/10/2019,LS28,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
17/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
16/10/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
16/10/2019,LS9,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
16/10/2019,LS10,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
16/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
16/10/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
16/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
16/10/2019,LS14,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
16/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
16/10/2019,LS9,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
16/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
16/10/2019,LS9,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
16/10/2019,LS8,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
16/10/2019,LS19,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
16/10/2019,LS26,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
16/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
16/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
16/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
16/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
16/10/2019,LS12,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
15/10/2019,LS14,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
15/10/2019,LS11,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
15/10/2019,LS26,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
15/10/2019,LS12,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
15/10/2019,LS17,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
15/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
15/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
15/10/2019,LS14,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
15/10/2019,LS13,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
15/10/2019,LS9,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
15/10/2019,LS2,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
15/10/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
15/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
15/10/2019,LS11,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
14/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
14/10/2019,LS12,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
14/10/2019,LS12,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
14/10/2019,LS14,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
14/10/2019,LS19,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
14/10/2019,LS19,NO ANSWER RECORDED,ALARM,OutofHours ,OutofHours 
14/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
14/10/2019,LS9,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
14/10/2019,LS19,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
14/10/2019,LS8,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
14/10/2019,LS10,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
13/10/2019,LS8,NO ANSWER RECORDED,TV,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS15,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS9,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
13/10/2019,LS13,NO ANSWER RECORDED,DIY,OutofHours ,OutofHours 
13/10/2019,LS15,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS4,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS2,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS12,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
13/10/2019,LS18,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
13/10/2019,LS12,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
13/10/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
12/10/2019,LS2,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS18,NO ANSWER RECORDED,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours ,OutofHours 
12/10/2019,LS14,NO ANSWER RECORDED,TV,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS14,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
12/10/2019,LS14,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS10,NO ANSWER RECORDED,TV,OutofHours ,OutofHours 
12/10/2019,LS13,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
12/10/2019,LS7,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
12/10/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS10,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS8,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
12/10/2019,LS8,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS11,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
12/10/2019,LS10,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
12/10/2019,LS13,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
12/10/2019,LS10,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
12/10/2019,LS14,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS9,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS8,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
12/10/2019,LS9,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
12/10/2019,LS4,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS4,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
12/10/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS4,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS22,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS12,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
12/10/2019,WF10,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,ALARM,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
12/10/2019,LS9,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
12/10/2019,LS61AJ,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
12/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
11/10/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
11/10/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
11/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
11/10/2019,LS18,NO ANSWER RECORDED,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours ,OutofHours 
11/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
11/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
11/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
11/10/2019,LS10,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
11/10/2019,LS8,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
11/10/2019,LS8,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
11/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
11/10/2019,LS8,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
11/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
11/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
11/10/2019,LS9,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
11/10/2019,LS1,NO ANSWER RECORDED,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours ,OutofHours 
11/10/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
11/10/2019,LS27,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
11/10/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
11/10/2019,BD3,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
11/10/2019,LS11,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
11/10/2019,LS19,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
11/10/2019,LS13,NO ANSWER RECORDED,TV,OutofHours ,OutofHours 
11/10/2019,LS16,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
11/10/2019,LS10,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
11/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
10/10/2019,LS23,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
10/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
10/10/2019,LS16,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
10/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
10/10/2019,LS26,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
10/10/2019,LS13,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
10/10/2019,LS16,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
10/10/2019,LS8,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
10/10/2019,LS9,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
10/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
10/10/2019,LS8,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
10/10/2019,LS16,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
10/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
10/10/2019,LS7,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
10/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
10/10/2019,LS7,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
09/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
09/10/2019,,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
09/10/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
09/10/2019,LS7,NO ANSWER RECORDED,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
09/10/2019,LS6,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
09/10/2019,LS6,NO ANSWER RECORDED,DOG BARKING,OutofHours ,OutofHours 
09/10/2019,LS6,NO ANSWER RECORDED,TV,OutofHours ,OutofHours 
09/10/2019,LS7,NO ANSWER RECORDED,DIY,OutofHours ,OutofHours 
09/10/2019,LS27,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
09/10/2019,LS7,NO ANSWER RECORDED,DIY,OutofHours ,OutofHours 
09/10/2019,LS17,NO ANSWER RECORDED,OTHER,OutofHours ,OutofHours 
09/10/2019,LS6,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
09/10/2019,LS2,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
09/10/2019,LS2,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
08/10/2019,LS12,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
08/10/2019,LS13,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
08/10/2019,LS13,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
08/10/2019,LS13,NO ANSWER RECORDED,PARTY,OutofHours ,OutofHours 
08/10/2019,LS18,NO ANSWER RECORDED,SHOUTING,OutofHours ,OutofHours 
08/10/2019,LS6,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
08/10/2019,LS9,NO ANSWER RECORDED,MUSIC,OutofHours ,OutofHours 
